AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID
132470,75622,Bakhshi Rajan,46,1
132471,75622,Ethan Nadkarni,19,1
132472,75623,Panini Mital,21,1
132473,75623,Hardik Maharaj,54,1
132474,75624,Maya Lal,30,1
132475,75625,Kamya Dhillon,19,1
132476,75626,Harsh Verma,26,1
132477,75626,Sai Prashad,37,1
132478,75626,Abdul Thakkar,43,1
132479,75627,Gaurang Sharaf,48,1
132480,75628,Jack Rao,19,1
132481,75628,Robert Tara,46,2
132482,75628,Ronith Chacko,40,1
132483,75628,Barkha Chawla,46,1
132484,75629,Timothy Buch,54,2
132485,75630,Wriddhish Mutti,33,1
132486,75630,Tanmayi Bhasin,44,1
132487,75631,Sathvik Gill,34,1
132488,75631,Vyanjana Bahl,33,1
132489,75632,Laban Ramanathan,34,1
132490,75633,Forum Patel,28,2
132491,75634,Baghyawati Mukhopadhyay,26,1
132492,75634,Ayushman Raj,36,2
132493,75634,Warda Basak,20,1
132494,75635,Sarthak Sarkar,25,2
132495,75635,Pavani More,23,2
132496,75635,Raagini Chauhan,26,1
132497,75636,Farhan Menon,51,1
132498,75637,Krishna Srinivas,34,1
132499,75637,Ucchal Sanghvi,42,1
132500,75638,Waida Ranganathan,43,1
132501,75638,Falan De,21,1
132502,75639,Kritika Behl,19,1
132503,75639,Jackson Chanda,60,1
132504,75640,Hamsini Ramachandran,48,1
132505,75640,Turvi Sharma,28,2
132506,75641,Frado Lal,20,1
132507,75642,Meghana Varkey,21,2
132508,75642,Pratyush Dua,25,2
132509,75643,Kashish Tiwari,24,1
132510,75643,Lopa Prakash,50,2
132511,75644,Yahvi Wason,28,2
132512,75644,Pranav Basak,30,1
132513,75644,Manya Borde,55,2
132514,75645,Tamanna Bala,43,1
132515,75646,Jagat Ram,44,1
132516,75646,Idika Dalal,41,1
132517,75647,Raksha Tata,35,1
132518,75647,Omya Bhatti,39,1
132519,75648,Pahal Kar,20,1
132520,75649,Hredhaan Patla,38,1
132521,75650,Aahana Anne,22,1
132522,75651,Atharv Walla,59,1
132523,75652,Jagvi Nagi,33,1
132524,75653,Triveni Zachariah,52,2
132525,75653,Riya Batta,34,1
132526,75653,Rehaan Raju,33,2
132527,75654,Chanakya Sura,26,1
132528,75655,Hemani Soman,33,1
132529,75656,Kabir Dass,20,2
132530,75656,Upma Seth,56,2
132531,75657,Abha Arora,56,1
132532,75657,Yuvraj Bhakta,38,1
132533,75658,Pahal Raval,47,1
132534,75658,Zinal Sarin,59,1
132535,75659,Sara Goyal,33,1
132536,75659,Anay Varughese,60,1
132537,75660,Chanakya Walia,32,1
132538,75661,Krisha Palla,41,1
132539,75661,Prisha Loyal,29,1
132540,75661,Jacob Sachdeva,34,1
132541,75662,Chanakya Sanghvi,58,2
132542,75662,Anay Barad,46,1
132543,75663,Balhaar Chander,44,1
132544,75664,Chavvi Mandal,50,1
132545,75664,Upma Bhatia,58,2
132546,75665,Dhriti Radhakrishnan,43,2
132547,75665,Lajita Varghese,43,2
132548,75665,Turvi Hari,26,2
132549,75665,Aayush Bera,59,1
132550,75666,Sai Mohanty,39,1
132551,75667,Bhavani Dugar,45,1
132552,75668,Rushil Magar,31,1
132553,75669,Benjamin Malhotra,59,1
132554,75670,Chanakya Kalla,44,1
132555,75670,Kritika Arora,59,1
132556,75671,Qushi Sani,32,2
132557,75672,Pushti Munshi,60,2
132558,75673,Ekaja Badal,20,2
132559,75674,Kashish Gandhi,33,1
132560,75675,Meera Chanda,27,1
132561,75676,Ryan Gola,26,1
132562,75677,Manbir Dar,26,2
132563,75678,Nachiket Sridhar,60,2
132564,75679,Janaki Varughese,39,1
132565,75680,Hemangini Agate,33,1
132566,75680,Yashvi Munshi,42,2
132567,75681,Jyoti Murthy,27,1
132568,75681,Naksh Kunda,41,1
132569,75682,Advaith Savant,38,1
132570,75682,Jeevika Ahluwalia,32,1
132571,75683,Omkaar Hayer,45,1
132572,75684,Mason Bhagat,60,1
132573,75685,Aashi Sharma,44,1
132574,75685,Peter Mann,41,2
132575,75686,Ikshita Vyas,39,1
132576,75686,Zarna Reddy,50,1
132577,75687,Anusha Divan,19,1
132578,75687,Indali Iyengar,29,1
132579,75688,Rayaan Vyas,38,1
132580,75689,Upasna Bhalla,23,1
132581,75689,Amol Varughese,31,2
132582,75689,Mason Bobal,54,2
132583,75690,Naveen Agate,52,1
132584,75690,Viraj Choudhry,19,1
132585,75690,Yahvi Sankaran,31,1
132586,75690,Yutika Mallick,26,2
132587,75691,Baghyawati Purohit,21,1
132588,75692,Xavier Aggarwal,38,1
132589,75693,Triya Ganesh,54,1
132590,75694,Kashvi Khosla,25,1
132591,75695,Aarini Dora,30,1
132592,75696,Karan Dubey,19,1
132593,75697,Raksha Mall,46,1
132594,75697,Aryan Das,23,1
132595,75698,Janaki Lal,48,1
132596,75698,Zansi Ravi,46,1
132597,75699,Chakradev Wali,31,1
132598,75699,Ekiya Ramanathan,30,2
132599,75700,Ekavir Soman,45,2
132600,75701,Jeremiah Sami,38,2
132601,75702,Omkaar Singhal,20,1
132602,75703,Varsha Mand,45,2
132603,75703,Kamya Chatterjee,52,1
132604,75704,Advik Kuruvilla,43,1
132605,75705,Advika Koshy,51,2
132606,75706,Priya Khosla,55,2
132607,75707,Girindra Sinha,50,2
132608,75707,Finn Sha,21,1
132609,75708,Viraj Padmanabhan,51,1
132610,75709,Charita Chanda,21,2
132611,75709,Christopher Gopal,34,1
132612,75710,Jagat Pillai,60,1
132613,75711,Ijaya Raja,33,2
132614,75711,Ethan Gara,26,2
132615,75711,Laban Ahuja,42,2
132616,75712,Laksh Salvi,26,1
132617,75713,Ekapad Gokhale,23,1
132618,75714,Karan Halder,51,1
132619,75715,Oscar Nayak,51,2
132620,75715,Yagnesh Mital,36,1
132621,75716,Hemang Patil,49,1
132622,75717,Deepa Devan,20,1
132623,75718,Keya Ganguly,21,1
132624,75719,Qasim Rajagopalan,41,1
132625,75720,Laksh Bhatia,57,1
132626,75721,Hiral Chaudhry,24,1
132627,75722,Hemang Sarma,24,1
132628,75723,Ryan Bhasin,46,1
132629,75723,Pranit Basu,59,1
132630,75724,Neel Narain,60,1
132631,75725,Viraj Sharaf,59,1
132632,75726,Jack Nagarajan,32,1
132633,75726,Amrita Lal,39,1
132634,75727,Udarsh Chokshi,28,1
132635,75727,Jeevika Agrawal,48,2
132636,75728,Aashi Pau,30,1
132637,75729,Raghav Dara,51,1
132638,75729,Tara Mody,19,1
132639,75730,Yug Hegde,27,2
132640,75730,Kashish Kumar,40,1
132641,75731,Kashish Swamy,60,2
132642,75731,Abeer Pandya,25,1
132643,75731,Odika Korpal,51,1
132644,75732,Upadhriti Kapoor,55,1
132645,75732,Sarthak Gara,54,1
132646,75732,Omkaar Contractor,20,1
132647,75733,Omkaar Roy,55,2
132648,75734,Dev Mallick,33,1
132649,75735,Manthan Dugal,18,1
132650,75735,Ojasvi Banerjee,36,1
132651,75736,Jairaj Konda,60,1
132652,75737,Chavvi Rao,25,1
132653,75738,Avi Mohan,27,1
132654,75739,Vritti Gulati,30,1
132655,75740,Janya Sharma,57,1
132656,75740,Rehaan Dugar,41,1
132657,75740,Maanav Borra,60,2
132658,75741,Indira Ramaswamy,46,1
132659,75741,Gagan Samra,27,1
132660,75742,Girish Gour,56,1
132661,75743,Owen Shenoy,37,1
132662,75743,Joshua Kothari,57,1
132663,75744,Kashvi Sur,56,1
132664,75744,Ekiya Kurian,23,1
132665,75745,Upma Seth,56,2
132666,75746,Chatresh Hans,43,1
132667,75747,Karan Krish,34,1
132668,75747,Victor Panchal,47,1
132669,75748,Ekalinga Sodhi,50,1
132670,75749,Lila Narain,41,1
132671,75750,Daniel Dhingra,49,1
132672,75751,Max Saraf,56,1
132673,75751,Darika Chaudhary,49,1
132674,75752,Nitesh Subramaniam,19,1
132675,75752,Brijesh Edwin,48,1
132676,75752,Ubika Kuruvilla,19,1
132677,75752,Fitan Patil,60,1
132678,75753,Arjun Sahota,25,1
132679,75754,Eta Sathe,39,1
132680,75754,Kevin Ahluwalia,36,1
132681,75754,Max Ray,34,1
132682,75755,Balveer Lall,54,2
132683,75756,Yashodhara Kapoor,30,1
132684,75757,David Bose,58,1
132685,75758,Pranit Koshy,34,2
132686,75758,Rehaan Dey,31,1
132687,75758,Mason Buch,29,2
132688,75759,Anmol Rama,46,2
132689,75759,Neel Pradhan,36,2
132690,75760,Ekavir Gade,33,1
132691,75760,Odika Gade,40,1
132692,75761,Rishi Gaba,49,2
132693,75762,Ekanta Choudhry,31,1
132694,75762,Pavani Sandhu,35,1
132695,75763,Unnati Sama,31,1
132696,75763,Pushti Apte,42,1
132697,75764,Leena Uppal,54,1
132698,75765,Darsh Dugar,37,2
132699,75766,Nilima Gour,57,1
132700,75767,Chameli Kari,32,1
132701,75767,Vasatika Mane,50,1
132702,75768,Hema Bhargava,18,2
132703,75769,Kashvi Bail,38,2
132704,75770,Azaan Dugal,57,1
132705,75770,Hemang Nagy,23,1
132706,75771,Gavin Doctor,36,1
132707,75771,Mahika Cherian,20,2
132708,75771,Aditya Pandey,37,2
132709,75772,Bimala Lall,46,1
132710,75773,Aarush Sharaf,37,1
132711,75774,Utkarsh Patla,49,2
132712,75774,Sathvik Dugar,43,1
132713,75775,Sachi More,57,1
132714,75775,Janya Swamy,57,1
132715,75775,Yash Nayak,39,1
132716,75775,Krishna Mukhopadhyay,23,1
132717,75776,Saksham Seshadri,39,1
132718,75777,Charan Bumb,19,1
132719,75777,Nirja Bhattacharyya,44,1
132720,75778,Jonathan Purohit,47,2
132721,75779,Benjamin Krish,27,1
132722,75780,Karan Vohra,50,1
132723,75781,Vinaya Toor,34,1
132724,75782,Bina Nair,18,1
132725,75782,Tarak Walia,32,2
132726,75782,Balvan Ramesh,46,1
132727,75782,Eshana Verma,27,1
132728,75783,Jasmit Talwar,38,1
132729,75783,Wazir Kohli,36,2
132730,75784,Shravya Loke,59,1
132731,75785,Libni Srinivas,35,1
132732,75786,Shivani Swamy,33,1
132733,75786,Zayyan Thakur,44,2
132734,75787,Chanakya Jani,18,1
132735,75787,Prisha Narula,21,1
132736,75788,Zayan Lad,43,1
132737,75789,Christopher Narasimhan,47,1
132738,75790,Jagat Thakkar,27,1
132739,75791,Lohit Sani,33,1
132740,75792,Oscar Ganesan,22,1
132741,75793,Fiyaz Sha,47,1
132742,75794,Damyanti Natt,30,1
132743,75795,Amara Sharma,18,1
132744,75796,Daniel Grewal,24,1
132745,75797,Liam Vasa,25,2
132746,75798,Ekiya Dora,51,2
132747,75799,Zinal Bumb,32,1
132748,75799,Mohini Pal,48,2
132749,75800,Januja Pandit,52,1
132750,75800,Sai Prashad,37,1
132751,75801,Kala Gera,56,1
132752,75802,Jonathan Palla,35,1
132753,75803,Wriddhish Rai,37,1
132754,75804,Wishi Keer,43,1
132755,75805,Warinder Sodhi,47,1
132756,75806,Balvan Venkataraman,50,2
132757,75807,Lohit Tandon,25,1
132758,75808,Vedant Hayer,53,1
132759,75809,Advika Divan,58,2
132760,75809,Harish Tiwari,34,1
132761,75810,Dhruv Kalita,37,2
132762,75811,Hardik Comar,40,2
132763,75811,Vivaan Kade,21,1
132764,75812,Teerth Ratti,52,1
132765,75812,Ekta Nagar,21,1
132766,75812,Hemal Purohit,52,1
132767,75813,Leena Rana,23,2
132768,75814,Lakshmi Gour,60,1
132769,75815,Wishi Sarraf,32,2
132770,75816,Ubika Bhardwaj,50,2
132771,75816,Irya Sampath,56,1
132772,75817,Sudiksha Mani,57,1
132773,75818,Benjamin Setty,26,1
132774,75819,Omisha Malhotra,48,1
132775,75819,Faraj Chada,59,1
132776,75820,Jagrati Barman,60,1
132777,75820,Tanveer Solanki,18,1
132778,75821,Urvi Palla,45,1
132779,75821,Udyati Bhasin,34,2
132780,75822,Nirja Gupta,52,1
132781,75822,Dipta Sathe,43,2
132782,75823,Vedant Apte,27,1
132783,75823,Inaya Oak,45,2
132784,75824,Darika Bhatia,28,2
132785,75825,Nitesh Sekhon,49,1
132786,75826,Tristan Chaudhary,56,1
132787,75827,Azaan Subramaniam,50,1
132788,75827,Praneel Nadkarni,43,2
132789,75828,Aarnav Mohanty,42,1
132790,75829,Anthony Jayaraman,38,1
132791,75829,Nikita Sangha,57,1
132792,75830,David Mital,34,1
132793,75831,Anita Mohanty,18,1
132794,75832,Zilmil Sarkar,37,2
132795,75832,Harini Dhaliwal,45,1
132796,75832,Pushti Jayaraman,42,1
132797,75833,Kavya Gole,37,1
132798,75833,Chakradhar Andra,29,2
132799,75833,Falan Baria,32,2
132800,75834,Jeevika Ramanathan,26,2
132801,75834,Jasmit Shetty,59,1
132802,75835,Samarth Babu,40,1
132803,75836,Urvashi Tara,43,1
132804,75837,Xiti Nayar,20,2
132805,75837,Adya Kalita,34,1
132806,75837,Andrew Manne,18,1
132807,75838,Deepa Vasa,35,2
132808,75838,Joshua Lad,53,2
132809,75839,Isaac Krishnamurthy,44,1
132810,75839,Saanvi Brahmbhatt,46,1
132811,75840,Yatan Dhingra,31,1
132812,75841,Gaurika Padmanabhan,42,2
132813,75842,Janani Dey,41,1
132814,75843,Omisha Misra,38,2
132815,75844,Damini Virk,26,1
132816,75844,Kevin Sengupta,36,1
132817,75844,Daksha Singhal,51,2
132818,75844,Rachana Kari,21,1
132819,75845,Ronith Chandran,30,1
132820,75845,Isaac Gara,47,1
132821,75845,Alexander Parmer,26,1
132822,75846,Chasmum Padmanabhan,54,1
132823,75846,Aadhya Dhar,19,1
132824,75847,Eiravati Vaidya,36,2
132825,75847,Nicholas Chander,22,1
132826,75848,Michael Chowdhury,45,2
132827,75849,Girindra Sahota,56,1
132828,75849,Panini Padmanabhan,25,1
132829,75850,Henry Tailor,21,1
132830,75851,Bhanumati Raghavan,22,2
132831,75852,Kevin Raval,38,2
132832,75852,Bina Nazareth,49,1
132833,75853,Tarak Sunder,26,1
132834,75853,Upasna Ray,40,1
132835,75854,Imaran Tata,48,2
132836,75855,Faris Singh,35,1
132837,75856,Agastya Pau,32,1
132838,75857,Vrinda Bansal,20,1
132839,75857,Hamsini Parsa,24,1
132840,75858,Advaith Ben,24,1
132841,75858,Bhavani Oza,39,1
132842,75859,Lucky Purohit,40,1
132843,75860,Mohammed Subramaniam,47,1
132844,75860,Yuvraj Soman,53,1
132845,75861,Sathvik Tak,52,1
132846,75861,Pranit Chauhan,50,2
132847,75862,Onkar Pandey,38,2
132848,75862,Zinal Bobal,25,1
132849,75863,Gautami Chaudhry,59,1
132850,75864,Omaja Chanda,26,2
132851,75864,Abeer Nair,38,2
132852,75864,Ojasvi Sani,40,1
132853,75865,Anmol Sehgal,46,1
132854,75865,Widisha Kari,34,1
132855,75865,Benjamin Sastry,20,1
132856,75865,Onveer Amble,23,1
132857,75866,Warhi Memon,45,1
132858,75866,Ekaraj Mangal,57,1
132859,75866,Ranbir Natarajan,25,1
132860,75867,Ira Kapur,22,1
132861,75867,Saanvi Soni,26,1
132862,75867,Ranbir Pal,41,2
132863,75867,Lavanya Srinivasan,53,1
132864,75868,Oliver Kala,60,1
132865,75869,Aashi Loyal,53,2
132866,75870,Umang Hegde,33,1
132867,75871,Shivani Patla,50,1
132868,75871,William Narula,37,2
132869,75872,Yashawini Nigam,35,1
132870,75873,Noah Garg,39,1
132871,75873,Krishna Purohit,29,2
132872,75874,Qasim Ramakrishnan,46,2
132873,75875,Dev Kunda,29,1
132874,75876,Widisha Keer,23,2
132875,75877,Ishita Parmer,27,2
132876,75878,Chatresh Tripathi,35,1
132877,75879,Faraj Mall,59,1
132878,75880,Yagnesh Choudhary,48,2
132879,75880,Hredhaan Khalsa,26,1
132880,75880,Balhaar Randhawa,18,1
132881,75880,Zayyan Hayre,34,1
132882,75881,Guneet More,19,1
132883,75881,Devika Narang,25,2
132884,75881,Ranbir Sarin,32,1
132885,75882,Jairaj Raj,26,1
132886,75883,Triya Pradhan,22,2
132887,75883,Upasna Kant,40,1
132888,75883,Ladli Devi,59,1
132889,75884,Shravya Sahota,27,1
132890,75885,Ikbal Kibe,41,2
132891,75885,Panini Prabhu,24,2
132892,75886,Jacob Chaudry,53,1
132893,75887,Yuvraj Narayan,23,1
132894,75888,Urmi Bava,26,2
132895,75888,Yashica Chakraborty,27,1
132896,75889,Indira Wason,28,1
132897,75889,Varsha Kala,37,2
132898,75890,Samar Solanki,23,2
132899,75890,Warjas Prashad,50,2
132900,75891,Harita Tiwari,30,1
132901,75892,Leela Walla,42,1
132902,75893,Meghana Sahni,28,1
132903,75893,Bina Patla,28,2
132904,75893,Ethan Sant,33,1
132905,75894,Indira Bal,27,1
132906,75895,Guneet Devi,34,2
132907,75896,Nakul Dayal,23,1
132908,75896,Amol Bhakta,43,1
132909,75897,Abeer Vaidya,40,2
132910,75898,Yashodhara Yogi,18,2
132911,75898,Damini Bhalla,47,1
132912,75899,Isha Cheema,53,1
132913,75900,Aadi Karan,28,1
132914,75901,George Savant,22,1
132915,75902,Sara Dar,18,1
132916,75902,Mitesh Gara,45,2
132917,75903,Keya Sane,51,1
132918,75903,Jacob Varkey,45,1
132919,75903,Chandani Grewal,31,1
132920,75903,Garima Sood,58,1
132921,75904,Kashish Dora,35,1
132922,75904,Sneha Kanda,21,2
132923,75905,Ekta Upadhyay,60,1
132924,75905,Nitara Panchal,59,1
132925,75905,Aadi Mahajan,18,1
132926,75905,Noah Sidhu,47,1
132927,75906,Anusha Nagi,29,1
132928,75906,Bakhshi Sachar,24,2
132929,75907,Yashodhara Gupta,31,2
132930,75907,Dipta Wable,22,2
132931,75908,Bina Dora,50,2
132932,75908,Saanvi Kala,52,2
132933,75909,Teerth Swaminathan,55,1
132934,75910,Dipta Palla,31,1
132935,75911,Gautami Seshadri,49,1
132936,75911,Tanvi Kari,30,1
132937,75912,Lila Agarwal,18,2
132938,75912,Barkha Narain,38,1
132939,75913,Hardik Ramakrishnan,19,2
132940,75913,Upadhriti Iyengar,50,1
132941,75913,Lohit Puri,60,2
132942,75914,Leela Chhabra,59,2
132943,75914,Pranit Prabhu,19,1
132944,75914,Damini Sama,44,2
132945,75915,Indali Sankaran,46,1
132946,75916,Gauri Dyal,30,1
132947,75916,Aarna Bhardwaj,26,1
132948,75917,Raghav Tiwari,51,2
132949,75917,Chaman Banik,52,1
132950,75918,Chasmum Pau,18,1
132951,75919,Megha Arora,22,1
132952,75920,Vamakshi Dua,46,2
132953,75921,Naksh Buch,28,2
132954,75921,Daksha Mander,34,1
132955,75922,Kamala Krishnan,18,2
132956,75923,Kashvi Dewan,32,1
132957,75923,Gayathri Issac,21,1
132958,75923,Libni Chakrabarti,31,1
132959,75923,Xavier Hora,20,2
132960,75924,Nihal Vala,51,2
132961,75924,Rohan Shetty,44,1
132962,75924,Geetika Rajan,24,2
132963,75925,Saksham Lad,57,1
132964,75925,Aryan Modi,20,1
132965,75926,Radhika Bahri,53,1
132966,75926,Geetika Dayal,46,1
132967,75927,Aarna Sankaran,53,1
132968,75928,Ishanvi Brahmbhatt,36,1
132969,75929,Yashoda Choudhary,57,1
132970,75929,Karan Iyer,45,1
132971,75929,Avni Sampath,26,1
132972,75930,Falak Srinivasan,51,2
132973,75930,Omya Krishnan,34,1
132974,75931,Patrick Palla,43,2
132975,75931,Jairaj Bakshi,30,2
132976,75932,Abhiram Pandya,28,2
132977,75933,Nihal Roy,46,2
132978,75933,Ijaya Karnik,49,1
132979,75934,Meera Arya,19,1
132980,75935,Ojasvi Raja,33,2
132981,75935,Michael Balay,19,1
132982,75936,Rajeshri Banerjee,57,1
132983,75936,Umang Goel,47,1
132984,75937,Nandini Mital,18,1
132985,75938,Urvashi Thakur,37,1
132986,75938,Yatan Munshi,23,1
132987,75939,Widisha Swamy,59,1
132988,75939,Orinder Virk,28,1
132989,75940,Vivaan Mutti,29,1
132990,75941,Qadim Bhatti,28,1
132991,75942,Banjeet Devan,36,1
132992,75943,Gayathri Nayak,38,2
132993,75944,Isaiah Naidu,32,1
132994,75944,Aarna Bhalla,22,1
132995,75944,Harini Rajan,28,1
132996,75944,Yash Vasa,57,1
132997,75945,Ekantika Natarajan,27,1
132998,75945,Tanveer Narain,50,1
132999,75945,Mitali Gara,55,1
133000,75946,Mohini Bobal,43,1
133001,75946,Shaurya Seth,46,2
133002,75947,Januja Raju,20,1
133003,75948,Lohit Din,58,1
133004,75949,Edhitha Lala,20,1
133005,75949,Ikshita Sathe,41,1
133006,75949,Indira Dubey,31,1
133007,75950,Daksh Shetty,44,1
133008,75951,Chaitanya Sankaran,32,1
133009,75952,Ekanta Jayaraman,44,2
133010,75953,Devansh Ahluwalia,26,2
133011,75953,Tanvi Kamdar,19,1
133012,75954,Baghyawati Pandey,55,1
133013,75954,Ekbal Sarin,35,1
133014,75954,Hema Sethi,53,2
133015,75955,Finn Rajagopal,32,1
133016,75955,Xalak Barman,53,2
133017,75956,Vamakshi Varty,18,2
133018,75957,Saksham Ramakrishnan,20,1
133019,75957,Chaitanya Sridhar,42,1
133020,75958,Bakhshi Butala,52,1
133021,75958,Tanvi Thaker,33,1
133022,75958,Yashawini Kakar,40,1
133023,75958,Jeet Babu,39,1
133024,75959,Wriddhish Chandra,46,1
133025,75959,Banjeet Ram,28,1
133026,75960,Ranbir Muni,49,1
133027,75961,Krisha Sethi,20,1
133028,75962,Urishilla Merchant,41,2
133029,75963,Abha Bhasin,60,1
133030,75964,Madhavi Lala,36,1
133031,75964,Zinal Om,30,1
133032,75964,Vamakshi Rana,59,1
133033,75965,Hritik Sehgal,33,2
133034,75966,Andrew Trivedi,35,2
133035,75967,Matthew Saxena,55,1
133036,75968,Indira Ramaswamy,46,1
133037,75969,Ekbal Virk,31,1
133038,75969,Guneet Dora,34,1
133039,75969,Lekha Verma,32,1
133040,75969,Veda Bali,44,1
133041,75970,Theodore Kant,36,1
133042,75971,Pratyush Vora,22,1
133043,75972,Ati Solanki,42,1
133044,75973,Ishaan Balakrishnan,49,1
133045,75973,Ijaya Ramanathan,28,1
133046,75974,Irya Nanda,34,2
133047,75974,William Konda,50,1
133048,75975,Udant Oommen,26,1
133049,75976,Kiaan Loyal,60,1
133050,75977,Caleb Lad,29,2
133051,75978,Sarthak Kant,33,1
133052,75979,Ayush Ratti,40,1
133053,75979,Jeremiah Dutta,32,2
133054,75979,Samaksh Rout,30,1
133055,75980,Yashasvi Dutta,52,2
133056,75980,Ikshita Kara,19,1
133057,75980,Alka Bala,40,1
133058,75981,Parth Bains,32,1
133059,75982,Alka Ramesh,32,1
133060,75983,Yutika Grewal,56,2
133061,75984,Ucchal Choudhry,34,1
133062,75985,Zinal Kale,50,1
133063,75985,Oliver Lal,18,1
133064,75986,Manthan Kaul,26,1
133065,75986,Gautam Magar,52,1
133066,75986,Aarav Kota,49,2
133067,75987,Balvan Patla,46,1
133068,75988,Maanas Sunder,24,2
133069,75989,Aayush Koshy,32,1
133070,75990,Yashoda Sane,29,1
133071,75990,Quincy Dada,53,1
133072,75990,Yash Saraf,57,1
133073,75991,Vaishnavi Prabhakar,51,1
133074,75992,Aarnav Loke,46,1
133075,75992,Charvi Lanka,26,1
133076,75992,Krishna Seshadri,56,1
133077,75993,Victor Nayar,58,1
133078,75994,Rachit Chana,51,1
133079,75995,Wishi Prasad,55,2
133080,75995,Nicholas Doshi,23,1
133081,75995,Avni Dua,52,2
133082,75995,Ria Das,35,1
133083,75996,Forum Kumer,26,1
133084,75996,Chaman Jhaveri,51,1
133085,75997,Aahana Prabhakar,56,2
133086,75997,Radhika Chaudhari,53,1
133087,75998,Arjun Som,47,2
133088,75999,Arin Kota,40,2
133089,75999,Anthony Mangal,23,1
133090,75999,Aradhana Andra,33,2
133091,76000,Ishanvi Kashyap,26,1
133092,76001,Kavya Sane,20,1
133093,76002,Indira Kar,41,1
133094,76003,Yutika Balay,20,2
133095,76004,Ubika Nair,51,2
133096,76004,Damini Varughese,26,1
133097,76005,Champak Ram,29,1
133098,76005,Ishwar Bhakta,54,2
133099,76006,Udarsh Sarin,22,1
133100,76007,Udant Barad,41,1
133101,76008,Unni Chad,30,1
133102,76009,Hemang Ramesh,30,1
133103,76010,Gaurav Johal,27,1
133104,76011,Ekta Edwin,40,2
133105,76011,Jeet Ramesh,49,1
133106,76012,Varsha Mittal,25,1
133107,76013,Mekhala Hegde,38,1
133108,76014,Sudiksha Mani,57,1
133109,76015,Dipta Madan,26,1
133110,76015,Aarush Chakrabarti,51,1
133111,76016,Mason Mannan,25,1
133112,76017,Yasti Savant,31,1
133113,76017,Gunbir Nazareth,50,2
133114,76018,Saumya Sunder,49,1
133115,76018,Anamika Vig,51,2
133116,76018,Balhaar Bali,23,1
133117,76018,Agastya Panchal,38,1
133118,76019,Chaman Sahni,22,1
133119,76020,Dakshesh Sunder,24,2
133120,76021,Matthew Nori,41,1
133121,76022,Sudiksha Dayal,59,1
133122,76023,Tara Kalla,31,1
133123,76023,Advika Nagy,43,1
133124,76023,Damyanti Pillay,46,1
133125,76024,Dalaja Sant,38,1
133126,76025,Ikshita Kannan,30,1
133127,76025,Hamsini Kohli,26,2
133128,76025,Mohammed Raju,43,1
133129,76026,Abha Dutta,21,2
133130,76027,Vaishnavi Subramanian,37,2
133131,76028,Thomas Hegde,39,1
133132,76028,Vasudha Palan,42,2
133133,76029,Omaja Sachdeva,32,1
133134,76029,Divya Suresh,38,2
133135,76029,Rachana Narang,58,1
133136,76029,Ryan Sankar,27,2
133137,76030,Vedika Konda,46,1
133138,76030,Urmi Kibe,27,1
133139,76031,Indali Pingle,40,1
133140,76032,Brinda Ratta,28,1
133141,76033,Yamini Dara,23,2
133142,76033,Prisha Nori,34,1
133143,76033,Janani Sarkar,28,1
133144,76034,Vaishnavi Vig,32,1
133145,76035,Omisha Salvi,59,1
133146,76036,Wriddhish Patel,56,1
133147,76036,Mahika Modi,31,1
133148,76037,Yashawini Palla,54,1
133149,76038,Widisha Deo,29,1
133150,76039,Max Mital,18,1
133151,76040,Oviya Kant,42,2
133152,76041,Darpan Dutt,42,1
133153,76042,Anirudh Thaman,60,1
133154,76043,Darpan Bal,60,1
133155,76044,Ayushman Prabhakar,53,1
133156,76044,Tanish Balakrishnan,52,1
133157,76045,Abhiram Devi,18,1
133158,76045,Abhiram Mody,57,1
133159,76045,Vasudha Narang,58,1
133160,76046,Suhani Kibe,55,1
133161,76046,Jackson Balan,29,1
133162,76047,Henry Chokshi,23,1
133163,76048,Ayush Ganesh,37,1
133164,76049,Samarth Chana,57,2
133165,76050,Advay Ramakrishnan,27,1
133166,76050,Harinakshi Mohan,22,1
133167,76051,Thomas Narayanan,48,2
133168,76051,Alka Chaudry,52,1
133169,76052,Anjali Lalla,35,2
133170,76053,Nandini Viswanathan,25,1
133171,76054,Utkarsh Deol,19,2
133172,76055,Caleb Kurian,24,1
133173,76055,Aditya Kakar,35,1
133174,76055,Varenya Murty,28,1
133175,76056,Hemang Ram,37,1
133176,76057,Bhavika Kashyap,20,1
133177,76057,Sachi Balay,32,1
133178,76058,Yahvi Munshi,53,1
133179,76058,Aachal Bala,53,1
133180,76059,Riya Krishna,35,1
133181,76059,Vedhika Padmanabhan,39,1
133182,76060,Jyoti Keer,40,1
133183,76060,Elijah Dugar,37,1
133184,76061,Tanay Cherian,29,1
133185,76062,Pushti Choudhry,19,2
133186,76063,Advik Sachdeva,46,1
133187,76063,Janani Baria,24,2
133188,76064,Amrita Jani,46,2
133189,76064,Hemani Patla,19,1
133190,76065,Ria Majumdar,21,1
133191,76065,Daksh Narain,31,1
133192,76065,Nitesh Brar,31,1
133193,76066,Ranveer Wason,36,1
133194,76067,Libni Swaminathan,57,1
133195,76068,Sathvik Chand,48,1
133196,76069,Yatan Walia,60,2
133197,76069,Elijah Das,29,2
133198,76070,Yachana Bhatt,52,1
133199,76071,Maya Ramaswamy,41,2
